n_amenageur,n_operateur,n_enseigne,n_station,ad_station,code_insee,Xlongitude,Ylatitude,nbre_pdc,acces_recharge_grouped,accessibilité_grouped,nb_prises_grouped,prises_grouped,nb_T2_grouped,nb_T3_grouped,nb_EF_grouped,nb_chademo_grouped,nb_combo_grouped
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,PEROLS - Rue Alfred Sauvy,Rue Alfred Sauvy 34970 PEROLS,34129,3.934513,43.582498,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Rue De Bugarel,Rue De Bugarel 34000 MONTPELLIER,34172,3.850321667,43.59248,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,LAVERUNE - Zac Descartes,Zac Descartes 34880 LAVERUNE,34134,3.798483,43.59107,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,PEROLS - Rue De Georges Barnoyer,Rue De Georges Barnoyer 34470 PEROLS,34198,3.957318333,43.56518667,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,SAINT JEAN DE VEDAS - Rue Saint Exupéry,Rue Saint Exupéry 34430 SAINT JEAN DE VEDAS,34270,3.847658,43.561853,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,VENDARGUES - Avenue Des Bigos,Avenue Des Bigos 34740 VENDARGUES,34327,3.958693,43.653251,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Rue Georges Méliès,Rue Georges Méliès 34000 MONTPELLIER,34172,3.919531665,43.60479,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Rue Yves Montand - Parc 2000,Rue Yves Montand 34000 MONTPELLIER,34172,3.820498,43.619482,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,Montpellier - Avenue Jacques Cartier,Avenue Jaques Cartier 34000 Montpellier,34172,3.891193,43.60717,4,payant,24h/24 7j/7,4,"['COMBO', 'CHADEMO', 'T2', 'EF']",1,0,1,1,1
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,LE CRES - Route De Nimes,Route De Nimes 34920 LE CRES,34090,3.936007,43.6391002,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,JACOU - Route De Jacou,Route De Jacou 34170 JACOU,34057,3.912683,43.654805,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,LATTES - Plan Du Negue Cat,Plan Du Negue Cat 34970 LATTES,34129,3.933365,43.590436,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,SAINT JEAN DE VEDAS - Rond Point De L'Europe,Rond Point De L'Europe 34430 SAINT JEAN DE VEDAS,34270,3.838346,43.57106,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Avenue Du Marche Gare,Avenue Du Marche Gare 34000 MONTPELLIER,34172,3.879216,43.585866,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,BAILLARGUES - Gare,Gare 34670 BAILLARGUES,34022,4.008666,43.655095,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Rue Georges Méliès,Rue Georges Méliès 34000 MONTPELLIER,34172,3.919531665,43.60479,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,LATTES - Av. De L'Europe,Av. De L'Europe 34970 LATTES,34129,3.904678333,43.57077167,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Rue De Chambert,Rue De Chambert 34080 MONTPELLIER,34172,3.827993333,43.63874667,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,LATTES - Plan Du Negue Cat,Plan Du Negue Cat 34970 LATTES,34129,3.933365,43.590436,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTFERRIER SUR LEZ - Avenue Du Campus Agropolis,Avenue Du Campus Agropolis 34980 MONTFERRIER SUR LEZ,34169,3.876893333,43.68407833,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,GRABELS - Rue Louis Pasteur,Rue Louis Pasteur 34790 GRABELS,34116,3.826826623,43.64350423,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Rue Durand,Rue Durand 34000 MONTPELLIER,34172,3.878583333,43.60483333,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Avenue Du Marche Gare,Avenue Du Marche Gare 34000 MONTPELLIER,34172,3.879216,43.585866,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Rue De La Castelle,Rue De La Castelle 34070 MONTPELLIER,34172,3.867963,43.57612,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Avenue Du Mondial 98,Avenue Du Mondial 98 34000 MONTPELLIER,34172,3.9132,43.606453,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,SAINT GEORGES D'ORQUES - Rue Du Four  Chaux,Rue Du Four  Chaux 34680 SAINT GEORGES D'ORQUES,34259,3.76798,43.628736,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,CASTRIES - Avenue De La Royale,Avenue De La Royale 34160 CASTRIES,34058,3.974736,43.671361,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,SAINT JEAN DE VEDAS -  Rue  Alberto Santos Dumont, Rue  Alberto Santos Dumont 34430 SAINT JEAN DE VEDAS,34270,3.844691,43.559646,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Avenue Agropolis,Avenue Agropolis 34000 MONTPELLIER,34172,3.869205,43.646765,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,VENDARGUES - Avenue Des Bigos,Avenue Des Bigos 34740 VENDARGUES,34327,3.958693,43.653251,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Rue Alfred Nobel,Rue Alfred Nobel 34000 MONTPELLIER,34172,3.9113923,43.615422,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,MONTPELLIER - Boulevard Des Arceaux,Boulevard Des Arceaux 34000 MONTPELLIER,34172,3.8667527,43.6114595,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Montpellier Mediterranee Metropole,BOUYGUES ENERGIES ET SERVICES,Révéo,BAILLARGUES - Gare,Gare 34670 BAILLARGUES,34022,4.007816,43.654342,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Noyelles Lez Seclin - Place Alexandre Gratte,"Place Alexandre Gratte, Noyelles Lez Seclin",59437,3.017710,50.576250,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Erquinghem Lys - Parking de la Mairie,"Parking de la Mairie, Erquinghem Lys",59202,2.845534,50.677936,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Don - Mairie,"Rue de la Deule, Don",59670,2.920719,50.547930,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Toufflers - Rue des Ecoles,"Rue des Ecoles, Toufflers",59598,3.228508,50.660399,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Premesques - Eglise,"Rue du Retour, Premesques",59470,2.951881,50.655430,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Houplin - Médiathèque,"Rue Pasteur, Houplin-Ancoisne",59316,3.000154,50.561569,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Fournes en Weppes - de l'église,"Rue du parvis Notre Dame, Fournes en Weppes",59250,2.887749,50.583519,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Erquinghem le Sec - Rue de la Gare,"Rue de la Gare, Erquinghem le Sec",59201,2.928452,50.615171,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Herlies - Mairie,"Rue du Bourg, Herlies",59303,2.853821,50.576707,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Englos - Rue Paul Procureur,"Rue Paul Procureur, Englos",59195,2.956267,50.628143,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Beaucamps Ligny - Salle des fêtes,"Rue des fournes, Beaucamps Ligny",59056,2.916241,50.604311,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Frelinghien - Parking Mairie,"Place des Combatants, Frelinghien",59252,2.932250,50.711773,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Bois Grenier - Complexe sportif,"Complexe sportif, Bois Grenier",59088,2.877322,50.645613,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Ennetières en Weppes - Complexe sportif,"Rue du Patronnage, Ennetières en Weppes",59196,2.942131,50.635844,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Hantay - église,"Rue Mirabeau, Hantay",59281,2.866815,50.533064,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Anstaing - Mairie,"Rue Marie Curie, Anstaing",59013,3.190342,50.606252,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Warneton - Route de Quesnoy,"Route de Quesnoy, Warneton",59643,2.952477,50.748534,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Gruson - Rue du Maréchal Leclerc,"Rue du Maréchal Leclerc, Gruson",59275,3.204439,50.596516,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Fromelles - Rue de Verdun,"Rue de Verdun, Fromelles",59257,2.854173,50.606150,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Fretin - cimetière,"Rue Alfred Cousin, Fretin",59256,3.133606,50.560583,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Sailly Lez Lannoy - Mairie,"Rue de la Mairie, Sailly Lez Lannoy",59522,3.222220,50.648277,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Willems - Mairie,"Square Eugène Thomas, Willems",59660,3.240236,50.631971,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Forest sur Marque - Pergola,"Hammeau des Églantiers, Forest sur Marque",59247,3.189922,50.636709,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Tressin - Mairie,"Rue du Stade, Tressin",59602,3.193225,50.616810,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Lezennes - complexe sportif,"Rue du camp français, Lezennes",59346,3.115136,50.610265,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Emmerin - Mairie,"Rue Auguste Potié, Emmerin",59193,3.000196,50.593388,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Verlinghem - Place de Mairie,"Place de Mairie, Verlinghem",59611,2.995271,50.681383,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Lannoy - Rapheleng,"Place Rapheleng, Lannoy",59332,3.211096,50.666526,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Bousbecque - Parc,"Rue Saint Joseph, Bousbecque",59098,3.076908,50.771004,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Escobèques - Tennis,"Route d'Ennetières, Escobèques",59208,2.931303,50.622205,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Aubers - Place de l'Eglise,"Place de l'Eglise, Aubers",59025,2.845534,50.677936,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Capinghem - Mairie,"Rue Poincaré, Capinghem",59128,2.965627,50.645086,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Sequedin - Rue de Carpentras,"Rue de Carpentras, Sequedin",59566,2.985088,50.624002,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Templemars - salle des Fêtes,"Rue du Chevalier de la Barre, Templemars",59585,3.054466,50.571841,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Lompret - Eglise,"Rue de l'église, Lompret",59356,2.989537,50.670213,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Chéreng - Complexe sportif,"Rue Jean Ochin, Chéreng",59146,3.208113,50.608525,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Hallennes lez Haubourdin - Eglise,"Rue Louis Pasteur, Hallennes lez Haubourdin",59278,2.960664,50.615394,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Vendeville - St Rita,"Rue de Seclin, Vendeville",59609,3.080624,50.576415,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Deûlémont - Parking Mairie,"Rue des Processions, Deûlémont",59173,2.945258,50.735118,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Baisieux - Mairie,"Rue de la Mairie, Baisieux",59044,3.240012,50.615109,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Marquillies - Mairie,"Rue de la Bourse, Marquillies",59388,2.866748,50.557431,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Radinghem en Weppes - Parking de la Mairie,"Parking de la Mairie, Radinghem en Weppes",59487,2.905382,50.621906,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Sainghin en Mélantois - Eglise,"rue du Contour de l'église, Sainghin en Mélantois",59523,3.167262,50.588960,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Illies - Mairie,"Rue de la Mairie, Illies",59320,2.831258,50.560990,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
Métropole Européenne de Lille,Izivia,Pass pass electrique,Salomé - Mairie,"Rue Pasteur, Salomé",59550,2.842418,50.535527,2,payant,24/24 7/7 jours,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
NEULISE,SIEL42,MOBILOIRE,Parking ZA des Jacquins,les jacquins,42156,4.177878,45.887058,2,Payant depuis le 01/07/2018,24/24 - 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
ORLEANS METROPOLE,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,ORLEANS - Parking Rue Notre Dame De Recouvrance,Parking Rue Notre Dame De Recouvrance 45000 ORLEANS,45234,1.90126,47.90074,0,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
ORLEANS METROPOLE,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,ORLEANS - 29 Boulevard Alexandre Martin,Boulevard Alexandre Martin 45000 ORLEANS,45234,1.909853,47.905313,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
ORLEANS METROPOLE,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,SAINT CYR EN VAL - Parking Rue De La Gare,Parking Rue De La Gare 45590 SAINT CYR EN VAL,45272,1.968126,47.832466,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
ORLEANS METROPOLE,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,SAINT HILAIRE SAINT MESMIN - Place Du Marché,Place Du Marché 45160 SAINT HILAIRE SAINT MESMIN,45282,1.83385,47.86555,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
ORLEANS METROPOLE,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MARDIE - Rue De Donnery,Rue De Donnery 45430 MARDIE,45194,2.05386,47.89206,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
ORLEANS METROPOLE,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,SARAN - Parking Allée Claude Bernard,Parking Allée Claude Bernard 45770 SARAN,45302,1.87386,47.9508,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
ORLEANS METROPOLE,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,MARIGNY LES USAGES - Parking Rue Du Vieux Bourg,Parking Rue Du Vieux Bourg 45760 MARIGNY LES USAGES,45197,2.01551,47.95631,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
ORLEANS METROPOLE,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,ORLEANS - 84 Rue Bannier,Rue Bannier 45000 ORLEANS,45234,1.9025136,47.9053752,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
ORLEANS METROPOLE,BOUYGUES ENERGIES ET SERVICES,Alizé Liberté,ORLEANS - Jardin Des Plantes,Jardin Des Plantes 45100 ORLEANS,45234,1.8961,47.89256,0,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
