station_id,source,error,detail
FR*SSD*PAVENTIM598301,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G22*PMCDONALDSDECAZEVILLE123001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*NRC*PESSORELAISACQUALONGA201671,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*NRC*PESSORELAISLAPLAINE202701,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*NRC*PESSORELAISSANPEDRONE202181,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G22*PMCDONALDSONET128501,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G22*PMCDONALDSLUC124501,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*NRC*PESSORELAISCECCALDI200901,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G26*PINGEOVITO202901,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PAVENTIMAERODROME599101,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PAVENTIMLAZARO3595201,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*NRC*PESSOLECHALET206001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*NRC*PESSOCALANCHES201151,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*NRC*PESSODIGIACOMIETFIL201101,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PCORINASSETMANAGEMENT,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PFARGESMANOIR502701,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PNORAUTO591551,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PSEPRIC690091,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PNOVOTEL629501,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PASLAREAENGLOS593201,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PGAMMVERTESTAIRES599401,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PIBIS356101,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PCEETRUS596564,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PCORINASSETMANAGEMENT2,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PAVENTIMAERODROME599102,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PIDEALJOB592701,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PCEETRUS596561,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PCEETRUS596562,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PCEETRUS596563,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PVOLVOATHISMONS912001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINTOYOTA631701,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PPRELODIS699701,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PAUTOBERNARDRENAULT382001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PSWEETCO591151,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINTOYOTA132001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINTOYOTA841401,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*POFFICENOTARIAL341601,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PJAMESLEFEBVRE803301,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINVOLVO831301,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PTHIBAULTVOLVO610001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PTHIBAULTVOLVO720001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PIR202201,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINFORD834801,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PLEMPEREURSEAT628001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINTOYOTA349201,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINTOYOTA342001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PDECATHLON592201,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PREGUILLONGUILLAUD384401,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PREGUILLONREVENTIN381211,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PDUFFORTVOLVO450001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PDUFFORTVOLVO286301,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PSARLECG387801,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PAVENTIM598303,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*E11*PLMCESSON772401,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINFORD050001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINVOLVO131001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PGENERALAUTOVOLVO447001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINVOLVO130101,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAIRIEAFA201671,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PPETAVITRILLIEUX691401,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PGFVOLVO021001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PINGEOCHEMINLORETTO200001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PBLVLANTIVY200001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PBESTWESTERN200901,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PINGEOPARKINGDIAMANT200001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PBESTWESTERN202001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PCOURTEPAILLE200901,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PELYSEEVOLVO771441,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PELYSEEVOLVO944301,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*POCEANEHYUNDAI850001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PELYSEEVOLVO772401,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PBTWIN590001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMSGCINEMA2002901,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PCLINMITTERIE591601,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINTOYOTA340001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PHOTMARCQ597001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PGRIMALVOLVO810001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PHOTMAQUISETMER201451,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PCACHETGIRAUDVOLVO790001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PGRILLOT252501,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*POCEANEVOLVO850001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINRENAULT914801,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PPARKBARTH062501,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PVRTPCHAT263001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINRENAULT911001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINRENAULT945001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINRENAULT771301,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINRENAULT771601,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PMAURINRENAULT772101,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PCORSETRVX202701,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PHOTFRANCESCHINI202401,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PREGUILLONMTP387801,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*E11*PLMHAUCONCOURT572801,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*NRC*PEUROTYRE202501,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PINGEO,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PINGEOPARKINGMEZZAVIA200901,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PINGEOVOIRIE200001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PELYSEEVOLVO772101,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PBRUNEL842301,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PPAVOLVO890001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*SSD*PSOFIDAHOLDING624001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PDELESALLEFORD621001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PMAURINFORD840001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PDUGARDINFORD593901,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PDUGARDINFORD592801,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PMAURINFORD132901,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PMAURINFORD741001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PDUGARDINFORD591551,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PMAURINFORD130101,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PMAURINFORD309001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PMAURINFORS831601,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PMAURINFORD832001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PDUGARDINFORD622001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PMAURINFORD131271,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PMAURINFORD661001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
FR*G39*PCARDONAFORD138001,driveco,le numéro de téléphone de l'opérateur (telephone_operateur) est dans un format invalide,
